"Unable to find coupon attribute with ID ""%1""",,module,Dotdigitalgroup_Email
"'Rule validation error: attribute attribute must be of type ' .",,module,Dotdigitalgroup_Email
"Not available",,module,Dotdigitalgroup_Email
"One or more of your dotdigital automation enrolment tasks have errors: %1. ",,module,Dotdigitalgroup_Email
"Please go to the <a href=""%1"">Automation Report</a> to review.",,module,Dotdigitalgroup_Email
"One or more of your dotdigital campaign tasks have errors: %1. ",,module,Dotdigitalgroup_Email
"Please go to the <a href=""%1"">Campaign Report</a> to review.",,module,Dotdigitalgroup_Email
"Recent dotdigital SMTP mail sends have failed due to an authentication issue.
                    Please <a href=""%1"">verify your SMTP credentials</a>.",,module,Dotdigitalgroup_Email
"One or more recent dotdigital SMTP mail sends have failed. Please
                     <a href=""%1"">check your logs</a> for more detail.",,module,Dotdigitalgroup_Email
"Generated by dotdigital",,module,Dotdigitalgroup_Email
Email,,module,Dotdigitalgroup_Email
"Expires At",,module,Dotdigitalgroup_Email
"Take Me To My Basket",,module,Dotdigitalgroup_Email
Preferences,,module,Dotdigitalgroup_Email
Subscriptions,,module,Dotdigitalgroup_Email
No,,module,Dotdigitalgroup_Email
"Leave a review",,module,Dotdigitalgroup_Email
"View Now",,module,Dotdigitalgroup_Email
"Feefo Feedback",,module,Dotdigitalgroup_Email
"See what our customers say about us",,module,Dotdigitalgroup_Email
"Failed to create directory %1",,module,Experius_MissingTranslations
"Could not save the translation: %1",,module,Experius_MissingTranslations
"Translation with id ""%1"" does not exist.",,module,Experius_MissingTranslations
"Could not delete the Translation: %1",,module,Experius_MissingTranslations
"Delete ""${ $.$data.title }""",,module,Experius_MissingTranslations
"Are you sure you wan't to delete a ""${ $.$data.title }"" record?",,module,Experius_MissingTranslations
"Merchant Portal",,module,Klarna_Core
Reference,,module,Klarna_Core
Reservation,,module,Klarna_Core
"Invoice ID (#%1)",,module,Klarna_Core
"'Invalid Api Version: ' .",,module,Klarna_Core
"Invalid API version selected!",,module,Klarna_Core
"Unknown template type",,module,Klarna_Core
"%1 class doesn't implement \Klarna\Core\Api\BuilderInterface",,module,Klarna_Core
"%1 class doesn't implement \Klarna\Core\Api\OrderLineInterface",,module,Klarna_Core
"The log with the ""%1"" ID doesn't exist.",,module,Klarna_Core
"Requested order doesn't exist",,module,Klarna_Core
"Order with id ""%1"" does not exist.",,module,Klarna_Core
"Order with Reservation ID ""%1"" does not exist.",,module,Klarna_Core
"Order with session_id ""%1"" does not exist.",,module,Klarna_Core
Playground,,module,Klarna_Core
Production,,module,Klarna_Core
"Warning store address has not been set under Store Information.",,module,Klarna_Core
"Click here to go to <a href=""%1"">General Configuration</a> and change your settings.",,module,Klarna_Core
"Warning debug mode should only be enabled when test mode is active",,module,Klarna_Core
"Click here to go to <a href=""%1"">Klarna Configuration</a> and change your settings.",,module,Klarna_Core
"Warning the following countries are configured to require a region",,module,Klarna_Core
"No authorization token provided!",,module,Klarna_KpGraphQl
"Required parameter '%1' is missing",,module,Klarna_KpGraphQl
"Klarna Payments method is not active",,module,Klarna_KpGraphQl
"Unable to release authorization for the token %1",,module,Klarna_Kp
"Unable to authorize payment for this order.",,module,Klarna_Kp
"Klarna API Credentials are required",,module,Klarna_Kp
"Missing required attribute(s) on %1: ""%2"".",,module,Klarna_Kp
"Order line totals do not total order_amount - %1 != %2",,module,Klarna_Kp
"Klarna Payments is not enabled",,module,Klarna_Kp
"Please check credentials",,module,Klarna_Kp
"Unable to initialize Klarna payments session",,module,Klarna_Kp
"Credit Promotion - Standard",,module,Klarna_Onsitemessaging
"Credit Promotion - Small",,module,Klarna_Onsitemessaging
"Credit Promotion - Badge",,module,Klarna_Onsitemessaging
"Sidebar Promotion - Auto-Size",,module,Klarna_Onsitemessaging
"Top Strip Promotion - Standard",,module,Klarna_Onsitemessaging
"Homepage Promotion - Tall",,module,Klarna_Onsitemessaging
"Homepage Promotion - Box",,module,Klarna_Onsitemessaging
"Homepage Promotion - Wide",,module,Klarna_Onsitemessaging
"Klarna order not found",,module,Klarna_Ordermanagement
"Magento order not found",,module,Klarna_Ordermanagement
"Suspected Fraud: DO NOT SHIP. If already shipped,
                    please attempt to stop the carrier from delivering.",,module,Klarna_Ordermanagement
"Order processed by Klarna.",,module,Klarna_Ordermanagement
"Notification doesn't appear to be from Klarna",,module,Klarna_Ordermanagement
"%1 Klarna %2 api error messages: %3",,module,Klarna_Ordermanagement
"Unable to cancel payment for this order.",,module,Klarna_Ordermanagement
"Order cancellation failed, please try again.",,module,Klarna_Ordermanagement
"Unable to capture payment for this order.",,module,Klarna_Ordermanagement
"Payment capture failed, please try again.",,module,Klarna_Ordermanagement
"Payment capture not allowed.",,module,Klarna_Ordermanagement
"Unable to refund payment for this order.",,module,Klarna_Ordermanagement
"Payment refund failed, please try again.",,module,Klarna_Ordermanagement
"%1 class doesn't implement \Klarna\Ordermanagement\Api\ApiInterface",,module,Klarna_Ordermanagement
"Use Default Content Config Settings (General > Content Management)",,module,Magefan_WysiwygAdvanced
"Could not login to Adobe IMS.",,module,Magento_AdobeIms
"An error occurred during logout operation.",,module,Magento_AdobeIms
"Could not save user profile.",,module,Magento_AdobeIms
"Could not find user profile id: %id.",,module,Magento_AdobeIms
"Could not retrieve assets.",,module,Magento_AdobeStockAsset
"Adobe Stock asset with id %id does not exist.",,module,Magento_AdobeStockAsset
"Requested asset does not exist.",,module,Magento_AdobeStockAsset
"Cannot retrieve assets from Adobe Stock.",,module,Magento_AdobeStockAsset
"Could not delete Adobe Stock asset with id %id",,module,Magento_AdobeStockAsset
"An error occurred during adobe stock asset save.",,module,Magento_AdobeStockAsset
"Could not delete Adobe Stock asset category with id %id",,module,Magento_AdobeStockAsset
"Adobe Stock asset category with id ""%1"" does not exist.",,module,Magento_AdobeStockAsset
"Could not delete Adobe Stock asset creator with id %id",,module,Magento_AdobeStockAsset
"Adobe Stock asset creator with id ""%1"" does not exist.",,module,Magento_AdobeStockAsset
"Cannot retrieve the field %1. It's not available in Adobe Stock SDK",,module,Magento_AdobeStockClient
"Files ids can not be empty.",,module,Magento_AdobeStockClient
"Could not retrieve files information.",,module,Magento_AdobeStockClient
"Adobe API Key is invalid!",,module,Magento_AdobeStockClient
"Adobe Api Key is required!",,module,Magento_AdobeStockClient
"Adobe API login has expired!",,module,Magento_AdobeStockClient
". ': %error_message'",,module,Magento_AdobeStockClient
"Create attributes process failed: %error_message",,module,Magento_AdobeStockClient
"Could not load related assets for asset id: %id",,module,Magento_AdobeStockImage
"Could not save image.",,module,Magento_AdobeStockImage
"Could not save media gallery asset.",,module,Magento_AdobeStockImage
"Could not save image: destination directory is restricted.",,module,Magento_AdobeStockImage
"Could not save image: unsupported file type.",,module,Magento_AdobeStockImage
"Image with the same file name already exits.",,module,Magento_AdobeStockImage
"We don't have as many of these as you want.",,module,Magento_AdvancedCheckout
"You can't add this many to your cart.",,module,Magento_AdvancedCheckout
"We can't add the item to your cart.",,module,Magento_AdvancedCheckout
"We can't add a product to cart by id ""%1"".",,module,Magento_AdvancedCheckout
"We can't find this wish list.",,module,Magento_AdvancedCheckout
No,,module,Magento_AdvancedCheckout
Sku,,module,Magento_AdvancedCheckout
File,,module,Magento_AdvancedCheckout
"The time value is using an unsupported format. Enter a supported format and try again.",,module,Magento_Analytics
"Cron settings can't be saved",,module,Magento_Analytics
"Command ""%1"" was not found.",,module,Magento_Analytics
"The data is invalid. Enter the data as a string or data that can be converted into a string and try again.",,module,Magento_Analytics
"The data is invalid. Enter the data as a string and try again.",,module,Magento_Analytics
"The data is invalid. Use a valid cipher method and try again.",,module,Magento_Analytics
"Enter the encryption key and try again.",,module,Magento_Analytics
"These arguments can't be empty ""%1""",,module,Magento_Analytics
"Your Base URL has been changed and your reports are being updated. Advanced Reporting will be available once this change has been processed. Please try again later.",,module,Magento_Analytics
"Bulk uuid %bulkUuid not exist",,module,Magento_AsynchronousOperations
"Topic %1",,module,Magento_AsynchronousOperations
"Error processing %key element of input data",,module,Magento_AsynchronousOperations
"Sorry, something went wrong during product prices update. Please see log for details.",,module,Magento_AsynchronousOperations
"The role wasn't found for the user. Verify the role and try again.",,module,Magento_Authorization
"Something went wrong while compiling a list of allowed resources. You can find out more in the exceptions log.",,module,Magento_Authorization
"Cannot gather stats! %1",,module,Magento_AwsS3
"File cannot be read %1",,module,Magento_AwsS3
"The ""%1"" CSV handle is incorrect. Verify the handle and try again.",,module,Magento_AwsS3
"An error occurred during ""%1"" execution.",,module,Magento_AwsS3
"An error occurred during ""%1"" fileSeek execution.",,module,Magento_AwsS3
"An error occurred during ""%1"" fileFlush execution.",,module,Magento_AwsS3
"An error occurred during ""%1"" fileLock execution.",,module,Magento_AwsS3
"An error occurred during ""%1"" fileUnlock execution.",,module,Magento_AwsS3
"Bucket and region are required values",,module,Magento_AwsS3
Database,,module,Magento_Backup
"Backup functionality is disabled",,module,Magento_Backup
"Incorrect value of input.type",,module,Magento_BannerGraphQl
"pageSize value must be greater than 0.",,module,Magento_BannerGraphQl
"currentPage value must be greater than 0.",,module,Magento_BannerGraphQl
"Dynamic Block with ID: %s doesn't exist",,module,Magento_BannerPageBuilder
"Dynamic Block disabled",,module,Magento_BannerPageBuilder
"Dynamic block cannot be displayed",,module,Magento_BannerPageBuilder
"Invalid Request",,module,Magento_Banner
"Content includes restricted HTML elements. %1",,module,Magento_Banner
"Make sure that dynamic blocks rotator does not reference the dynamic block itself.",,module,Magento_Banner
"Value must contain ""model"" property.",,module,Magento_BundleGraphQl
"""option_id"" value should be specified.",,module,Magento_BundleGraphQl
"""selection_id"" value should be specified.",,module,Magento_BundleGraphQl
"""itemModel"" should be a ""%instance"" instance",,module,Magento_BundleGraphQl
"This is implemented for bundle products only.",,module,Magento_Bundle
"The product with the ""%1"" SKU isn't a bundle product.",,module,Magento_Bundle
"The bundle product can't contain another composite product.",,module,Magento_Bundle
"The product link needs an ID field entered. Enter and try again.",,module,Magento_Bundle
"The product link with the ""%1"" ID field wasn't found. Verify the ID and try again.",,module,Magento_Bundle
"The bundle product doesn't exist. Review your request and try again.",,module,Magento_Bundle
"The option that was requested doesn't exist. Verify the entity and try again.",,module,Magento_Bundle
"The option couldn't be saved.",,module,Magento_Bundle
"The option with ""%1"" ID can't be deleted.",,module,Magento_Bundle
"Option type (%types) should have only one element.",,module,Magento_Bundle
"We can't add this item to your shopping cart right now.",,module,Magento_Bundle
"Product relations processor must implement %1.",,module,Magento_Bundle
"We can't save custom-defined options for bundles with dynamic pricing.",,module,Magento_Bundle
"%1 x %2",,module,Magento_Bundle
"Authentication Failed. Your card issuer cannot authenticate this card. Please select another card or form of payment to complete your purchase.",,module,Magento_CardinalCommerce
Dayclears,,module,Magento_CatalogEvent
Sec,,module,Magento_CatalogEvent
"Cannot resolve aggregation option type",,module,Magento_CatalogGraphQl
"CategoryFilterInput type not defined in schema.",,module,Magento_CatalogGraphQl
"`%1` and `%2` can't be used at the same time.",,module,Magento_CatalogGraphQl
"Invalid match filter. Minimum length is %1.",,module,Magento_CatalogGraphQl
"Attribute label: ",,module,Magento_CatalogGraphQl
"Invalid format provided. Please use 'Y-m-d H:i:s' format.",,module,Magento_CatalogGraphQl
"currentPage value must be greater than 0.",,module,Magento_CatalogGraphQl
"pageSize value must be greater than 0.",,module,Magento_CatalogGraphQl
"Category doesn't exist",,module,Magento_CatalogGraphQl
"Category image not found.",,module,Magento_CatalogGraphQl
"Failed to retrieve product links for ""%1""",,module,Magento_CatalogGraphQl
"""option_id"" value should be specified.",,module,Magento_CatalogGraphQl
"""option_type_id"" value should be specified.",,module,Magento_CatalogGraphQl
"Product search has been disabled.",,module,Magento_CatalogGraphQl
"%1 type not defined in schema.",,module,Magento_CatalogGraphQl
"Invalid match filter",,module,Magento_CatalogGraphQl
"We can't rebuild the index for an undefined product.",,module,Magento_CatalogInventory
"The Product stock item is invalid. Verify the stock item and try again.",,module,Magento_CatalogInventory
"No Backorders",,module,Magento_CatalogInventory
"The stock item was unable to be saved. Please try again.",,module,Magento_CatalogInventory
"The stock item with the ""%1"" ID wasn't found. Verify the ID and try again.",,module,Magento_CatalogInventory
"The stock was unable to be saved. Please try again.",,module,Magento_CatalogInventory
"The stock with the ""%1"" ID wasn't found. Verify the ID and try again.",,module,Magento_CatalogInventory
"The stock status was unable to be saved. Please try again.",,module,Magento_CatalogInventory
"The ""%1"" value is invalid for stock ID. Enter stock with a default value of %2 to try again.",,module,Magento_CatalogInventory
"The ""%1"" value is invalid for stock item ID. Enter either zero or a number than zero to try again.",,module,Magento_CatalogInventory
"The ""%1"" value is invalid for stock item ID. Use the stock item ID's assigned ""%2"" value and try again.",,module,Magento_CatalogInventory
"Not all of your products are available in the requested quantity.",,module,Magento_CatalogInventory
"The Product with the ""%1"" SKU doesn't exist.",,module,Magento_CatalogInventory
"The requested qty exceeds the maximum qty allowed in shopping cart",,module,Magento_CatalogInventory
"You cannot use decimal quantity for this product.",,module,Magento_CatalogInventory
"The requested qty is not available",,module,Magento_CatalogInventory
"We don't have as many ""%1"" as you requested, but we'll back order the remaining %2.",,module,Magento_CatalogInventory
"We don't have ""%1"" in the requested quantity, so we'll back order the remaining %2.",,module,Magento_CatalogInventory
"Quantity increments can't use decimals. Enter a new increment and try again.",,module,Magento_CatalogInventory
"Future Update already exists in this time range. Set a different range and try again.",,module,Magento_CatalogRuleStaging
"The ""%1"" rule was unable to be saved. Please try again.",,module,Magento_CatalogRule
"The rule with the ""%1"" ID wasn't found. Verify the ID and try again.",,module,Magento_CatalogRule
"The ""%1"" rule couldn't be removed.",,module,Magento_CatalogRule
"We can't rebuild the index for an undefined product.",,module,Magento_CatalogRule
"Undefined condition type ""%1"" passed in.",,module,Magento_CatalogRule
"Undefined SQL operator ""%1"" passed in. Valid operators are: %2",,module,Magento_CatalogRule
"Undefined rule operator ""%1"" passed in. Valid operators are: %2",,module,Magento_CatalogRule
"Undefined rule aggregator ""%1"" passed in. Valid operators are: %2",,module,Magento_CatalogRule
Home,,module,Magento_CatalogSearch
No,,module,Magento_CatalogSearch
"Search term is empty",,module,Magento_CatalogSearch
"Enter a search term and try again.",,module,Magento_CatalogSearch
"Default product collection strategy not found",,module,Magento_CatalogSearch
"%1 - %2",,module,Magento_CatalogSearch
"The bucket doesn't exist.",,module,Magento_CatalogSearch
"Disable Notice",,module,Magento_CatalogSearch
"We can't find any items matching these search criteria.",,module,Magento_CatalogSearch
"Search is not supported in preview mode.",,module,Magento_CatalogStagingGraphQl
"The ProductSku is empty. Set the ProductSku and try again.",,module,Magento_CatalogStaging
"The ""%1"" attribute is required. Enter and try again.",,module,Magento_CatalogStaging
"Future Update already exists in this time range. Set a different range and try again.",,module,Magento_CatalogStaging
"The product was unable to be saved. Please try again.",,module,Magento_CatalogStaging
"Problem with creating product update.",,module,Magento_CatalogStaging
Home,,module,Magento_Catalog
No,,module,Magento_Catalog
AM,,module,Magento_Catalog
PM,,module,Magento_Catalog
"The specified Catalog media URL format is not supported.",,module,Magento_Catalog
"Selected layout update is not available",,module,Magento_Catalog
"Sorry, something went wrong during product attributes update. Please see log for details.",,module,Magento_Catalog
"Custom layout update text cannot be changed, only removed",,module,Magento_Catalog
"Using restricted HTML elements for ""%1"". %2",,module,Magento_Catalog
"Sorry, but we can't find the new parent category you selected.",,module,Magento_Catalog
"Sorry, but we can't find the new category you selected.",,module,Magento_Catalog
"We can't move the category because the parent category name matches the child category name.",,module,Magento_Catalog
"Can't delete root category.",,module,Magento_Catalog
"The value of the ""%1"" attribute isn't unique. Set a unique value and try again.",,module,Magento_Catalog
frontend_label,,module,Magento_Catalog
"Not allowed to edit the category's design attributes",,module,Magento_Catalog
"The category doesn't contain the specified product.",,module,Magento_Catalog
"The category doesn't contain the specified products.",,module,Magento_Catalog
"Could not save products ""%products"" to category %category",,module,Magento_Catalog
"The ""%1"" attribute is required. Enter and try again.",,module,Magento_Catalog
"This customer is not authorized to access this list",,module,Magento_Catalog
"Image optimization based on query parameters",,module,Magento_Catalog
"Unique hash per image variant (Legacy mode)",,module,Magento_Catalog
"%1 doesn't extends \Magento\Framework\Model\AbstractModel",,module,Magento_Catalog
"File validation failed.",,module,Magento_Catalog
"We can't rebuild the index for an undefined product.",,module,Magento_Catalog
"The Flat Catalog module has a limit of %2$d filterable and/or sortable attributes.Currently there are %1$d of them.Please reduce the number of filterable/sortable attributes in order to use this module",,module,Magento_Catalog
"%1 - %2",,module,Magento_Catalog
"The %1 value wasn't found in the algorithms.",,module,Magento_Catalog
"%1 doesn't extend \Magento\Catalog\Model\Layer\Filter\Dynamic\AlgorithmInterface",,module,Magento_Catalog
"%1 doesn't extends \Magento\Catalog\Model\Layer\Filter\AbstractFilter",,module,Magento_Catalog
"The filters are invalid. Set them in an array and try again.",,module,Magento_Catalog
"The product wasn't registered.",,module,Magento_Catalog
"The store wasn't registered. Verify the store and try again.",,module,Magento_Catalog
"The ""%1"" attribute value is empty. Set the attribute and try again.",,module,Magento_Catalog
"Tier prices data should be array, but actually other type is received",,module,Magento_Catalog
"This is used internally. Make sure you don't use spaces or more than %1 symbols.",,module,Magento_Catalog
"The attribute set couldn't be created because it's based on a non-product attribute set.",,module,Magento_Catalog
"The attribute set couldn't be created because it's based on a non-existing attribute set.",,module,Magento_Catalog
"Not allowed to edit the product's design attributes",,module,Magento_Catalog
"We couldn't copy file %1. Please delete media with non-existing images and try again.",,module,Magento_Catalog
"The image content is invalid. Verify the content and try again.",,module,Magento_Catalog
"The product can't be saved.",,module,Magento_Catalog
"The new media gallery entry failed to save.",,module,Magento_Catalog
"No image with the provided ID was found. Verify the ID and try again.",,module,Magento_Catalog
"The product doesn't exist. Verify and try again.",,module,Magento_Catalog
"The image doesn't exist. Verify and try again.",,module,Magento_Catalog
"The image doesn't exist.",,module,Magento_Catalog
"The image type for the file is invalid. Enter the correct image type and try again.",,module,Magento_Catalog
"The ""%1"" file couldn't be moved.",,module,Magento_Catalog
"Can't get information about the picture: %1",,module,Magento_Catalog
"The ProductSku is empty. Set the ProductSku and try again.",,module,Magento_Catalog
"The custom option couldn't be removed.",,module,Magento_Catalog
"The product's required option(s) weren't entered. Make sure the options are entered and try again.",,module,Magento_Catalog
"The product's required option(s) weren't entered. Make sure the options are entered and try again.",,module,Magento_Catalog
"We can't add the product to the cart because of an option validation issue.",,module,Magento_Catalog
"%1 doesn't extends \Magento\Catalog\Model\Product\Option\Type\DefaultType",,module,Magento_Catalog
"The file options format is invalid. Use a correct format and try again.",,module,Magento_Catalog
px.,,module,Magento_Catalog
"Full file path is expected.",,module,Magento_Catalog
"The file ""%1"" is empty. Select another file and try again.",,module,Magento_Catalog
"File '%1' is not an image.",,module,Magento_Catalog
"The validation failed. Make sure the required options are entered and the file is uploaded, then try again.",,module,Magento_Catalog
"The file was too big and couldn't be uploaded. Use a file smaller than %1 MBs and try to upload again.",,module,Magento_Catalog
"The required option wasn't entered. Enter the option and try again.",,module,Magento_Catalog
"The file is empty. Select another file and try again.",,module,Magento_Catalog
"The text is too long. Shorten the text and try again.",,module,Magento_Catalog
"Invalid attribute SKU = %SKU. Row ID: SKU = %SKU, Website ID: %websiteId, Customer Group: %customerGroup, Quantity: %qty.",,module,Magento_Catalog
"Invalid attribute Price = %price. Row ID: SKU = %SKU, Website ID: %websiteId, Customer Group: %customerGroup, Quantity: %qty.",,module,Magento_Catalog
"Invalid attribute Price Type = %priceType. Row ID: SKU = %SKU, Website ID: %websiteId, Customer Group: %customerGroup, Quantity: %qty.",,module,Magento_Catalog
"Invalid attribute Quantity = %qty. Row ID: SKU = %SKU, Website ID: %websiteId, Customer Group: %customerGroup, Quantity: %qty.",,module,Magento_Catalog
"Invalid attribute Website ID = %websiteId. Row ID: SKU = %SKU, Website ID: %websiteId, Customer Group: %customerGroup, Quantity: %qty.",,module,Magento_Catalog
"We found a duplicate website, tier price, customer group and quantity: Customer Group = %customerGroup, Website ID = %websiteId, Quantity = %qty. Row ID: SKU = %SKU, Website ID: %websiteId, Customer Group: %customerGroup, Quantity: %qty.",,module,Magento_Catalog
"No such entity with Customer Group = %customerGroup. Row ID: SKU = %SKU, Website ID: %websiteId, Customer Group: %customerGroup, Quantity: %qty.",,module,Magento_Catalog
"Tier price is unavailable for this product.",,module,Magento_Catalog
"Product hasn't group price with such data: customerGroupId = '%1', website = %2, qty = %3",,module,Magento_Catalog
"The tier_price data is invalid. Verify the data and try again.",,module,Magento_Catalog
"The group price couldn't be saved.",,module,Magento_Catalog
"The data was invalid. Verify the data and try again.",,module,Magento_Catalog
"Values in the %1 attributes are invalid. Verify the values and try again.",,module,Magento_Catalog
"The file upload failed. Try to upload again.",,module,Magento_Catalog
"The product has required options. Enter the options and try again.",,module,Magento_Catalog
"%1 doesn't extends \Magento\Catalog\Model\Product\Type\AbstractType",,module,Magento_Catalog
"%1 doesn't extends \Magento\Catalog\Model\Product\Type\Price",,module,Magento_Catalog
"The group with the ""%1"" ID doesn't exist. Verify the ID and try again.",,module,Magento_Catalog
"The attribute group can't be deleted because it contains system attributes.",,module,Magento_Catalog
"The collection provider isn't registered.",,module,Magento_Catalog
"The ""%1"" link type is unknown. Verify the type and try again.",,module,Magento_Catalog
"The ""%1"" link type wasn't found. Verify the type and try again.",,module,Magento_Catalog
"The linked products data is invalid. Verify the data and try again.",,module,Magento_Catalog
"Product with SKU '%1' is not linked to product with SKU '%2'",,module,Magento_Catalog
"Product %1 doesn't have linked %2 as %3",,module,Magento_Catalog
"The product that was requested doesn't exist. Verify the product and try again.",,module,Magento_Catalog
"The Product with the ""%1"" SKU doesn't exist.",,module,Magento_Catalog
"The ""%1"" product couldn't be removed.",,module,Magento_Catalog
"The product was unable to be saved. Please try again.",,module,Magento_Catalog
"Attribute '%1' is locked. %2",,module,Magento_Catalog
"Processor %1 doesn't implement BaseSelectProcessorInterface",,module,Magento_Catalog
"Price indexer ""%1"" must implement %2 or %3",,module,Magento_Catalog
"%1 doesn't extend \Magento\Framework\Filter\Template",,module,Magento_Catalog
"Category with ID: %s doesn't exist",,module,Magento_Catalog
"Product with ID: %s doesn't exist",,module,Magento_Catalog
"Alert stock",,module,Magento_Catalog
"Alert Stock",,module,Magento_Catalog
"Alert price",,module,Magento_Catalog
"Alert Price",,module,Magento_Catalog
"Enter separated extensions, like: png, jpg, gif.",,module,Magento_Catalog
"Processor %1 doesn't implement WysiwygConfigDataProcessorInterface. It will be skipped",,module,Magento_Catalog
"An up-sell item is offered to the customer as a pricier or higher-quality alternative to the product the customer is looking at.",,module,Magento_Catalog
"These ""impulse-buy"" products appear next to the shopping cart as cross-sells to the items already in the shopping cart.",,module,Magento_Catalog
ID,,module,Magento_Catalog
"If your Magento installation has multiple websites, you can edit the scope to use the product on specific sites.",,module,Magento_Catalog
"If there are no custom parent categories, please use the default parent category. You can reassign the category at any time in <a href=""%1"" target=""_blank"">Products &gt; Categories</a>.",,module,Magento_Catalog
"Buy %1 for %2 each and <strong class=""benefit"">save<span class=""percent tier-%3"">&nbsp;%4</span>%</strong>",,module,Magento_Catalog
"We can't find products matching the selection.",,module,Magento_Catalog
Email,,module,Magento_Catalog
"Select billing address",,module,Magento_CheckoutAddressSearch
"Search for city, state, street or zip",,module,Magento_CheckoutAddressSearch
"Billing Address with ID: %s doesn't exist",,module,Magento_CheckoutAddressSearch
"Select shipping address",,module,Magento_CheckoutAddressSearch
"Shipping Address with ID: %s doesn't exist",,module,Magento_CheckoutAddressSearch
"The order wasn't placed. First, agree to the terms and conditions, then try placing your order again.",,module,Magento_CheckoutAgreements
"The ""%1"" checkout agreement couldn't be saved.",,module,Magento_CheckoutAgreements
"The ""%1"" checkout agreement couldn't be removed.",,module,Magento_CheckoutAgreements
"A checkout agreement with the ""%1"" specified ID wasn't found. Verify the ID and try again.",,module,Magento_CheckoutAgreements
"The order can't be submitted in preview mode.",,module,Magento_CheckoutStaging
"%1: Line %2",,module,Magento_Checkout
"We can't add this item to your shopping cart right now.",,module,Magento_Checkout
"Please select at least one product to add to cart",,module,Magento_Checkout
"The quote item isn't found. Verify the item and try again.",,module,Magento_Checkout
"We can't remove the item.",,module,Magento_Checkout
"We can't update the item right now.",,module,Magento_Checkout
"Page Not Found",,module,Magento_Checkout
"We can't update the shopping cart.",,module,Magento_Checkout
Checkout,,module,Magento_Checkout
"The order wasn't placed. First, agree to the terms and conditions, then try placing your order again.",,module,Magento_Checkout
"%1 doesn't extend \Magento\Checkout\CustomerData\ItemInterface",,module,Magento_Checkout
"Could not store billing/shipping information at the moment but you can proceed with the checkout",,module,Magento_Checkout
"Please provide CAPTCHA code and try again",,module,Magento_Checkout
"The product wasn't found. Verify the product and try again.",,module,Magento_Checkout
"The shipping information was unable to be saved. Error: ""%message""",,module,Magento_Checkout
"The shipping information was unable to be saved. Verify the input data and try again.",,module,Magento_Checkout
"The shipping address is missing. Set the address and try again.",,module,Magento_Checkout
"The shipping method can't be set for an empty cart. Add an item to cart and try again.",,module,Magento_Checkout
"We'll email you an order confirmation with details and tracking info.",,module,Magento_Checkout
"The CMS block with the ""%1"" ID doesn't exist.",,module,Magento_CmsGraphQl
"""Page id/identifier should be specified",,module,Magento_CmsGraphQl
"Future Update already exists in this time range. Set a different range and try again.",,module,Magento_CmsStaging
"The CMS block with identifier ""%identifier"" is not enabled.",,module,Magento_Cms
Home,,module,Magento_Cms
"Can't create %1 as subdirectory of %2, you might have some permission issue.",,module,Magento_Cms
"Content field contains restricted HTML elements. %1",,module,Magento_Cms
"The CMS block with the ""%1"" ID doesn't exist.",,module,Magento_Cms
"The CMS page with the ""%1"" ID doesn't exist.",,module,Magento_Cms
"Content HTML contains restricted elements. %1",,module,Magento_Cms
"You are not allowed to change CMS pages design settings",,module,Magento_Cms
"Invalid Custom Layout Update selected",,module,Magento_Cms
"Page ""%id"" doesn't have custom layout assigned",,module,Magento_Cms
"Custom layout update text cannot be changed, only removed",,module,Magento_Cms
"The value specified in the URL Key field would generate a URL that already exists.",,module,Magento_Cms
"Required field ""%1"" is empty.",,module,Magento_Cms
"Layout update is invalid",,module,Magento_Cms
"Custom layout update is invalid",,module,Magento_Cms
"The page URL key can't use capital letters or disallowed symbols. Remove the letters and symbols and try again.",,module,Magento_Cms
"The page URL key can't use only numbers. Add letters or words and try again.",,module,Magento_Cms
"Please rename the folder using only Latin letters, numbers, underscores and dashes.",,module,Magento_Cms
"We cannot create the folder under the selected directory.",,module,Magento_Cms
"We cannot delete the selected directory.",,module,Magento_Cms
"We can't delete the file right now.",,module,Magento_Cms
"We can't upload the file to the current folder right now. Please try another folder.",,module,Magento_Cms
"File validation failed.",,module,Magento_Cms
"We can't upload the file right now.",,module,Magento_Cms
"We can't delete root directory %1 right now.",,module,Magento_Cms
"Temporarily allowed to save HTML value that contains restricted elements. %1",,module,Magento_Cms
"Invalid HTML provided",,module,Magento_Cms
"""uid"" value must be specified.",,module,Magento_CompareListGraphQl
"""products"" value must be specified.",,module,Magento_CompareListGraphQl
"""uid"" value does not exist",,module,Magento_CompareListGraphQl
"""uid"" value must be specified",,module,Magento_CompareListGraphQl
"Customer must be logged",,module,Magento_CompareListGraphQl
"Something was wrong during assigning customer.",,module,Magento_CompareListGraphQl
"Something was wrong during creating compare list",,module,Magento_CompareListGraphQl
"Something was wrong during removing compare list",,module,Magento_CompareListGraphQl
"Something was wrong during removing products from compare list",,module,Magento_CompareListGraphQl
"The class for ""%1"" type wasn't declared. Enter the class and try again.",,module,Magento_Config
%1,,module,Magento_Config
"Sorry, we haven't installed the base currency you selected.",,module,Magento_Config
"Sorry, we haven't installed the default display currency you selected.",,module,Magento_Config
"The ""%1"" email address is incorrect. Verify the email address and try again.",,module,Magento_Config
"The file you're uploading exceeds the server size limit of %1 kilobytes.",,module,Magento_Config
"The time zone is incorrect. Verify the time zone and try again.",,module,Magento_Config
